protAlbicans,geneID,protAuris,start,end,ANNOT_GENE_NAME,function,length,Ident,Align,Mismatches,Gaps,qStart,qEnd,sStart,sEnd,EValue,Score,qCover,ANNOT_GENE_ENTREZ_ID
C1_01480C_A-T-p1,B9J08_004990,PIS48304.1,214947,215696,C1_01480C_A,S5 DRBM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5A900],249,86.1,251,31,3,1,249,1,249,1.32e-146,407,100,
C1_01470W_A-T-p1,B9J08_004991,PIS48305.1,216107,217240,C1_01470W_A,mRNA-binding protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCH2],431,36.6,435,199,14,8,377,9,431,1.25e-30,119,98.1,
C2_09520C_A-T-p1,B9J08_004992,PIS48306.1,218132,219712,C2_09520C_A,CCT-beta [Source:UniProtKB/TrEMBL;Acc:Q59YC4],526,85.6,526,76,0,1,526,1,526,2.38e-316,860,100,
CR_03170W_A-T-p1,B9J08_004993,PIS48307.1,219783,221516,CR_03170W_A,Aspartyl-tRNA synthetase [Source:UniProtKB/TrEMBL;Acc:Q59UF7],578,82.4,540,90,2,43,577,39,578,3.80e-297,816,92.7,
CR_08370W_A-T-p1,B9J08_004998,PIS48308.1,226354,227823,CR_08370W_A,Glutathione synthetase [Source:UniProtKB/TrEMBL;Acc:Q5A359],485,61.3,488,182,2,3,489,4,485,1.59e-224,624,99.6,
CR_08360C_A-T-p1,B9J08_004999,PIS48309.1,229277,229599,CR_08360C_A,Ribosomal protein P2A [Source:UniProtKB/TrEMBL;Acc:A0A1D8PTS0],108,81.5,108,19,1,34,140,1,108,5.13e-33,110,76.4,
CR_08350W_A-T-p1,B9J08_005000,PIS48310.1,229683,230810,CR_08350W_A,Nucleotide exchange factor SIL1 [Source:UniProtKB/Swiss-Prot;Acc:Q5A360],414,39.9,409,204,13,4,375,11,414,5.90e-78,244,99.2,
C2_04960C_A-T-p1,B9J08_005001,PIS48311.1,231570,232004,C2_04960C_A,"Protein of unknown function, Spider biofilm induced",142,66.9,142,44,2,3,144,4,142,2.89e-64,191,98.6,
C2_04970W_A-T-p1,B9J08_005002,PIS48312.1,232090,233985,C2_04970W_A,Calponin-homology (CH) domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHA7],610,26.4,670,384,21,2,631,10,610,2.04e-51,185,99.8,
C2_04980C_A-T-p1,B9J08_005003,PIS48313.1,235685,236680,C2_04980C_A,Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59ZI9],329,81.8,329,60,0,1,329,1,329,4.89e-210,575,99.4,
C2_04990W_A-T-p1,B9J08_005004,PIS48314.1,237978,238784,C2_04990W_A,Mitochondrial morphogenesis protein SLD7 [Source:UniProtKB/TrEMBL;Acc:Q59ZI8],277,34.9,281,156,12,4,265,5,277,1.05e-38,134,97.8,
C2_05000C_A-T-p1,B9J08_005005,PIS48315.1,238832,239686,C2_05000C_A,Ribosomal_L18e/L15P domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59ZI7],283,57.0,265,112,1,19,281,19,283,7.23e-102,297,92.6,
C2_02460W_A-T-p1,B9J08_005007,PIS48317.1,242220,244433,C2_02460W_A,Lanosterol synthase [Source:UniProtKB/Swiss-Prot;Acc:Q04782],728,67.9,730,229,4,4,733,2,726,0.0,1041,99.1,
C2_02450C_A-T-p1,B9J08_005008,PIS48318.1,245261,248779,C2_02450C_A,U3 small nucleolar RNA-associated protein 22 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PGM4],1175,64.6,1106,382,8,70,1172,77,1175,0.0,1427,94.1,
C2_05350C_A-T-p1,B9J08_005009,PIS48319.1,248851,249711,C2_05350C_A,DUF1746 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59ZF4],286,42.4,231,117,2,30,244,24,254,4.39e-53,172,75.2,
C2_05340C_A-T-p1,B9J08_005010,PIS48320.1,250350,251354,C2_05340C_A,DNA-directed RNA polymerases I and III subunit RPAC1 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHD8],336,77.2,333,76,0,2,334,4,336,9.04e-190,524,99.7,
C2_05290C_A-T-p1,B9J08_005011,PIS48321.1,251425,252063,C2_05290C_A,GOLD domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59ZG1],213,66.5,209,69,1,5,212,5,213,6.46e-92,266,98.1,
C2_05300C_A-T-p1,B9J08_005012,PIS48322.1,252724,253155,C2_05300C_A,Mitochondrial 37S ribosomal protein MRPS35 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHE0],314,48.2,280,125,4,49,313,35,309,3.84e-81,246,84.1,
C2_05320W_A-T-p1,B9J08_005013,PIS48323.1,254567,256243,C2_05320W_A,Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHD2],656,56.9,485,158,9,117,554,151,631,1.07e-182,527,78.5,
C2_05330C_A-T-p1,B9J08_005014,PIS48324.1,256336,257652,C2_05330C_A,"Ortholog of C. dubliniensis CD36 : Cd36_19810, C. parapsilosis CDC317 : CPAR2_206450, C. auris B8441 : B9J08_005014 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_113905",500,27.8,385,161,13,56,402,105,410,2.88e-12,66.2,79.2,
C2_05230C_A-T-p1,B9J08_005015,PIS48325.1,259150,260098,C2_05230C_A,Ribosome production factor 2 homolog [Source:UniProtKB/TrEMBL;Acc:Q59ZG6],327,77.0,326,67,3,1,318,1,326,4.22e-173,481,99.4,
C2_05220C_A-T-p1,B9J08_005016,PIS48326.1,260596,264006,C2_05220C_A,Ortholog(s) have structural constituent of nuclear pore activity,1032,34.7,1107,600,32,43,1128,23,1027,6.36e-189,576,95.6,
C2_05190W_A-T-p1,B9J08_005018,PIS48328.1,265386,266333,C2_05190W_A,Thymidylate synthase [Source:UniProtKB/Swiss-Prot;Acc:P12461],315,85.7,315,45,0,60,374,1,315,4.79e-211,578,84.2,
C2_05170W_A-T-p1,B9J08_005019,PIS48329.1,267401,268090,C2_05170W_A,4HBT domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59ZH1],223,62.0,221,84,0,9,229,3,223,1.86e-100,289,96.5,
C3_00280C_A-T-p1,B9J08_005020,PIS48330.1,269428,272241,C3_00280C_A,ULP_PROTEASE domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PIW0],874,43.9,310,158,5,303,611,361,655,2.72e-70,248,33.0,
C3_00270C_A-T-p1,B9J08_005021,PIS48331.1,272342,273832,C3_00270C_A,Oxidant-induced cell-cycle arrest protein 5 [Source:UniProtKB/TrEMBL;Acc:Q5A7M4],498,33.0,442,273,9,63,487,57,492,2.11e-60,204,85.7,
C3_00260C_A-T-p1,B9J08_005022,PIS48332.1,274161,275777,C3_00260C_A,Kynurenine 3-monooxygenase [Source:UniProtKB/Swiss-Prot;Acc:Q5A7M3],456,61.5,442,159,5,65,505,4,435,1.32e-187,531,82.0,
C3_00250C_A-T-p1,B9J08_005023,PIS48333.1,276042,277334,C3_00250C_A,Mitochondrial import inner membrane translocase subunit TIM44 [Source:UniProtKB/TrEMBL;Acc:Q5A7M2],424,75.3,405,97,2,28,430,21,424,1.55e-220,609,93.7,
C3_00240C_A-T-p1,B9J08_005024,PIS48334.1,277758,279182,C3_00240C_A,Arf-GAP domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5A7M1],451,64.2,483,132,9,1,474,1,451,2.43e-192,541,100,
C3_00220W_A-T-p1,B9J08_005025,PIS48335.1,281454,283346,C3_00220W_A,MFS domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5A7L9],630,70.9,622,174,6,8,626,11,628,0.0,902,98.3,
C3_00210C_A-T-p1,B9J08_005026,PIS48336.1,284066,284704,C3_00210C_A,"Predicted integral membrane protein, Spider biofilm induced",210,48.6,212,102,3,2,210,3,210,2.67e-66,201,98.6,
C3_00200C_A-T-p1,B9J08_005027,PIS48337.1,285262,286428,C3_00200C_A,PKS_ER domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PIW1],364,70.1,365,107,2,25,388,1,364,2.63e-191,531,93.8,
C3_00180C_A-T-p1,B9J08_005028,PIS48338.1,287201,289246,C3_00180C_A,Allantoinase [Source:UniProtKB/TrEMBL;Acc:Q5A7L5],586,57.9,686,176,8,1,675,1,584,3.77e-266,742,99.1,
C2_05020W_A-T-p1,B9J08_005029,PIS48339.1,289373,289858,C2_05020W_A,Ortholog(s) have role in mitochondrion organization,149,50.3,145,70,2,7,150,4,147,7.28e-47,147,89.4,
C2_05030C_A-T-p1,B9J08_005030,PIS48340.1,290051,290673,C2_05030C_A,Rho family GTPase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PH96],210,86.6,217,22,2,1,217,1,210,7.33e-138,382,100,
CR_10240W_A-T-p1,B9J08_005031,PIS48341.1,291608,293497,CR_10240W_A,Utp12 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PU59],636,41.4,602,336,11,1,594,1,593,1.15e-148,442,94.4,
C2_03070C_A-T-p1,B9J08_005032,PIS48342.1,293623,295197,C2_03070C_A,GPI mannosyltransferase 4 [Source:UniProtKB/Swiss-Prot;Acc:Q5A0L9],498,46.8,523,242,12,7,524,7,498,1.41e-163,471,98.9,
C2_03060W_A-T-p1,B9J08_005033,PIS48343.1,295229,296473,C2_03060W_A,AAA domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5A0L8],411,94.2,397,22,1,19,414,15,411,1.82e-258,704,95.7,
C4_05590W_A-T-p1,B9J08_005034,PIS48344.1,297931,305910,C4_05590W_A,"Ortholog of S. cerevisiae : YPR117W, C. glabrata CBS138 : CAGL0D04510g, C. dubliniensis CD36 : Cd36_45200, C. parapsilosis CDC317 : CPAR2_500480 and C. auris B8441 : B9J08_005034",2735,34.4,2722,1618,49,17,2625,19,2685,0.0,1469,98.1,
C4_05600W_A-T-p1,B9J08_005035,PIS48345.1,306499,309288,C4_05600W_A,Oxidant-induced cell-cycle arrest protein 5 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PMC9],942,64.0,952,307,10,1,927,1,941,0.0,1184,99.8,
C4_05610C_A-T-p1,B9J08_005036,PIS48346.1,309378,311891,C4_05610C_A,"Putative eisosome component role in proper eisosome assembly, upregulated in cyr1 null mutant",1043,41.7,230,81,11,1,180,1,227,2.73e-24,107,21.5,
C4_05620C_A-T-p1,B9J08_005037,PIS48347.1,313162,313551,C4_05620C_A,"Ortholog of C. dubliniensis CD36 : Cd36_45230, C. parapsilosis CDC317 : CPAR2_500450, C. auris B8441 : B9J08_005037 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_103249",153,44.9,136,48,3,7,115,3,138,7.12e-32,108,84.5,
C4_05630W_A-T-p1,B9J08_005038,PIS48348.1,313883,314809,C4_05630W_A,RPOLD domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5A462],318,78.5,284,60,1,1,283,1,284,2.34e-167,465,91.9,
C4_05640C_A-T-p1,B9J08_005039,PIS48349.1,314890,315714,C4_05640C_A,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PMD0],279,67.9,274,85,2,1,272,1,273,1.20e-137,387,99.3,
C4_05650W_A-T-p1,B9J08_005040,PIS48350.1,315806,316759,C4_05650W_A,"Ortholog(s) have role in maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) and nucleolus localization",328,63.6,327,103,6,1,315,1,323,1.71e-99,294,99.4,
C4_05660C_A-T-p1,B9J08_005042,PIS48352.1,317961,320192,C4_05660C_A,Condensin complex subunit 2 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PMC8],744,43.1,700,345,18,62,740,76,743,3.47e-153,461,91.4,
C2_03750W_A-T-p1,B9J08_005043,PIS48353.1,320341,321447,C2_03750W_A,PKS_ER domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5AHE9],362,39.1,373,195,14,3,364,8,359,4.37e-68,216,98.4,
C4_05670W_A-T-p1,B9J08_005044,PIS48354.1,322180,324072,C4_05670W_A,AAA domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PME0],687,79.5,629,118,3,1,625,64,685,0.0,972,99.2,
C5_00790C_A-T-p1,B9J08_005045,PIS48355.1,324272,326299,C5_00790C_A,Nrd1 complex RNA-binding subunit [Source:UniProtKB/TrEMBL;Acc:A0A1D8PN05],698,51.1,689,215,14,1,626,3,632,1.20e-174,513,92.7,
C5_00820W_A-T-p1,B9J08_005046,PIS48356.1,327004,327771,C5_00820W_A,MRP-L46 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59X93],283,53.5,275,108,6,1,255,9,283,3.77e-99,289,100,
C5_00830C_A-T-p1,B9J08_005047,PIS48357.1,327845,329095,C5_00830C_A,Erv46p [Source:UniProtKB/TrEMBL;Acc:Q59X92],414,59.4,421,157,4,1,415,1,413,3.27e-178,501,99.8,
C3_02590W_A-T-p1,B9J08_005049,PIS48359.1,331022,334246,C3_02590W_A,AP-3 complex subunit delta [Source:UniProtKB/TrEMBL;Acc:A0A1D8PJJ8],1099,49.4,1055,447,15,1,981,1,1042,1.15e-293,847,91.3,
C3_02580C_A-T-p1,B9J08_005050,PIS48360.1,334396,334971,C3_02580C_A,Biogenesis of lysosome-related organelles complex 1 subunit KXD1 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PJG8],244,38.3,133,71,3,66,187,99,231,3.25e-23,90.9,63.9,
C3_02570W_A-T-p1,B9J08_005051,PIS48361.1,334973,337144,C3_02570W_A,Jacalin-type lectin domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PJI0],743,56.6,747,288,11,1,719,1,739,2.31e-305,849,99.4,
C3_02700W_A-T-p1,B9J08_005053,PIS48363.1,340642,344205,C3_02700W_A,Structural maintenance of chromosomes protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PJK7],1237,42.3,1236,659,7,1,1187,1,1231,3.42e-248,738,100,
C3_02680C_A-T-p1,B9J08_005054,PIS48364.1,344388,346121,C3_02680C_A,Delta 8-(E)-sphingolipid desaturase [Source:UniProtKB/Swiss-Prot;Acc:Q5AEK8],584,65.5,576,182,8,2,564,6,577,1.18e-278,769,97.6,
C3_02670W_A-T-p1,B9J08_005055,PIS48365.1,346170,346862,C3_02670W_A,C3H1-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5AEK9],251,37.6,250,100,8,31,228,4,249,7.34e-42,140,86.1,
C3_02780W_A-T-p1,B9J08_005057,PIS48367.1,348772,350148,C3_02780W_A,"Seryl-tRNA synthetase, charges the tRNA that recognizes the CUG codon, which typically specifies Leu, but specifies Ser in C. albicans, complements S. cerevisiae ses1 mutant viability, soluble protein in hyphae, macrophage-regulated",458,83.4,451,75,0,7,457,3,453,2.58e-281,766,98.5,
C3_02770C_A-T-p1,B9J08_005058,PIS48368.1,350891,352210,C3_02770C_A,"Ortholog(s) have role in DNA repair, transcription-coupled nucleotide-excision repair and Ddb1-Ckn1 complex localization",447,51.9,412,161,6,1,390,1,397,2.34e-150,432,88.8,
C3_02750W_A-T-p1,B9J08_005060,PIS48370.1,357872,359191,C3_02750W_A,"Protein with a ribonuclease III domain, flow model biofilm induced, Spider biofilm induced",500,30.0,440,240,10,48,436,66,488,2.46e-54,186,88.6,
C4_03380C_A-T-p1,B9J08_005061,PIS48371.1,359634,360719,C4_03380C_A,DAO domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PLT7],385,51.2,371,152,11,9,352,7,375,1.97e-113,333,95.3,
C7_02920W_A-T-p1,B9J08_005062,PIS48372.1,360859,362571,C7_02920W_A,Amidase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PR62],573,60.9,571,220,1,2,569,3,573,7.74e-251,698,99.6,
C5_01380W_A-T-p1,B9J08_005064,PIS48374.1,368259,370502,C5_01380W_A,FAD-binding FR-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PN52],710,35.8,693,397,14,65,747,56,710,3.37e-148,447,91.4,
C2_08420W_A-T-p1,B9J08_005065,PIS48375.1,371194,372168,C2_08420W_A,DNA-3-methyladenine glycosylase II [Source:UniProtKB/TrEMBL;Acc:A0A1D8PI96],354,47.3,317,149,3,23,321,34,350,2.88e-98,292,92.3,
C2_08450W_A-T-p1,B9J08_005066,PIS48376.1,374703,378569,C2_08450W_A,"Ortholog of C. dubliniensis CD36 : Cd36_22580, C. parapsilosis CDC317 : CPAR2_406960, C. auris B8441 : B9J08_005066 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_113677",1563,67.6,68,22,0,1221,1288,1496,1563,2.95e-19,92.4,5.3,
C2_08460C_A-T-p1,B9J08_005067,PIS48377.1,378632,379081,C2_08460C_A,Hydroxyisourate hydrolase [Source:UniProtKB/TrEMBL;Acc:Q59Y16],162,56.5,168,48,7,1,149,1,162,3.11e-55,169,100,
C2_08480W_A-T-p1,B9J08_005069,PIS48379.1,380639,381910,C2_08480W_A,Ribosomal RNA-processing protein 8 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PI52],428,66.2,325,95,4,105,423,113,428,1.17e-136,396,75.4,
C2_08490W_A-T-p1,B9J08_005070,PIS48380.1,382479,384338,C2_08490W_A,Protein DSE1 [Source:UniProtKB/Swiss-Prot;Acc:Q59Y20],724,41.3,615,292,15,2,553,3,611,5.80e-138,417,89.2,
C2_08500W_A-T-p1,B9J08_005071,PIS48381.1,385524,387866,C2_08500W_A,E3 ubiquitin-protein ligase [Source:UniProtKB/TrEMBL;Acc:Q59Y21],832,80.7,819,118,3,2,780,14,832,0.0,1293,99.9,
C2_08260W_A-T-p1,B9J08_005072,PIS48382.1,388462,388743,C2_08260W_A,"Protein of unknown function, Hap43-repressed gene, by Rgt1, repressed in Spider biofilms by Bcr1, Tec1, Brg1, Rob1 and induced by Efg1, Ndt80, Spider biofilm induced",103,43.0,107,42,3,1,93,1,102,1.08e-16,67.0,100,
C2_08270C_A-T-p1,B9J08_005073,PIS48383.1,388895,390181,C2_08270C_A,Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PI35],378,78.6,337,69,2,10,343,20,356,1.12e-201,560,78.0,
C2_08280W_A-T-p1,B9J08_005074,PIS48384.1,391917,392927,C2_08280W_A,Chromatin modification-related protein EAF3 [Source:UniProtKB/Swiss-Prot;Acc:Q59K07],369,34.4,372,193,5,7,334,4,368,2.28e-46,159,97.6,
C2_08290C_A-T-p1,B9J08_005075,PIS48385.1,393070,393663,C2_08290C_A,Respiratory growth induced protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q59KG2],201,59.9,197,77,1,3,197,5,201,9.29e-90,259,99.0,
C2_08310W_A-T-p1,B9J08_005076,PIS48386.1,395690,396238,C2_08310W_A,Mitochondrial import inner membrane translocase subunit TIM22 [Source:UniProtKB/Swiss-Prot;Acc:A0A1D8PI78],184,79.6,181,36,1,2,181,3,183,1.91e-102,290,98.9,
CR_09020C_A-T-p1,B9J08_005077,PIS48387.1,397101,400010,CR_09020C_A,Chitin synthase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PTV3],1009,70.7,964,243,9,22,958,45,996,0.0,1335,96.7,
C2_06970W_A-T-p1,B9J08_005078,PIS48388.1,400791,401858,C2_06970W_A,"Adenine deaminase, purine salvage and nitrogen catabolism, colony morphology-related regulation by Ssn6, Hog1, CO2-induced, chlamydospore formation repressed in C. albicans and C. dubliniensis, rat catheter and F-12/CO2 biofilm induced",347,69.7,340,103,0,12,351,3,342,6.51e-184,510,95.8,
C1_05700W_A-T-p1,B9J08_005081,PIS48390.1,404033,404413,C1_05700W_A,Autophagy-related protein 8 [Source:UniProtKB/Swiss-Prot;Acc:P0C075],135,89.7,117,12,0,1,117,1,117,4.69e-73,212,92.9,
C1_05610W_A-T-p1,B9J08_005082,PIS48391.1,405371,406876,C1_05610W_A,"Glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q5A9Z1]",488,50.8,500,228,7,1,500,6,487,1.27e-163,470,99.8,
C1_05620C_A-T-p1,B9J08_005083,PIS48392.1,406885,408087,C1_05620C_A,Ste3p [Source:UniProtKB/TrEMBL;Acc:Q5A9Z4],417,42.7,293,167,1,1,293,1,292,1.18e-82,257,73.3,
C1_05630C_A-T-p1,B9J08_005084,PIS48393.1,408474,411791,C1_05630C_A,"Putative karyopherin beta, repressed by nitric oxide",1109,56.6,1110,476,4,1,1105,1,1109,0.0,1212,100,
C1_05640C_A-T-p1,B9J08_005085,PIS48394.1,412640,413830,C1_05640C_A,ATP-dependent RNA helicase FAL1 [Source:UniProtKB/Swiss-Prot;Acc:Q5A9Z6],399,78.7,395,84,0,2,396,3,397,1.48e-231,635,99.7,
C1_05650W_A-T-p1,B9J08_005086,PIS48395.1,413935,414651,C1_05650W_A,PRK domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5A9Z7],252,46.7,244,120,7,3,237,9,251,6.79e-68,207,98.7,
C1_05660C_A-T-p1,B9J08_005087,PIS48396.1,414681,419039,C1_05660C_A,"Ortholog(s) have chromatin binding, promoter-specific chromatin binding, protein-containing complex binding, structural constituent of nuclear pore activity",1426,59.4,1424,552,13,29,1446,17,1420,0.0,1654,97.7,
C1_05670W_A-T-p1,B9J08_005088,PIS48397.1,420238,421452,C1_05670W_A,Peptide hydrolase [Source:UniProtKB/TrEMBL;Acc:Q5AA00],417,58.7,395,154,4,14,404,27,416,4.67e-161,457,96.8,
C1_05680C_A-T-p1,B9J08_005089,PIS48398.1,421665,422072,C1_05680C_A,Rim1p [Source:UniProtKB/TrEMBL;Acc:Q5AA01],143,38.5,135,71,4,1,132,1,126,7.41e-23,85.5,97.8,
C7_01710W_A-T-p1,B9J08_005092,PIS48400.1,426192,427439,C7_01710W_A,DUF3844 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PQW4],393,35.7,339,166,13,84,414,98,392,1.40e-45,160,79.8,
C7_01720W_A-T-p1,B9J08_005093,PIS48401.1,427625,428311,C7_01720W_A,Sulfhydryl oxidase [Source:UniProtKB/TrEMBL;Acc:Q5AGY6],254,62.9,186,65,1,43,228,73,254,4.47e-84,248,81.6,
C7_01730C_A-T-p1,B9J08_005094,PIS48402.1,428399,428668,C7_01730C_A,Guanine nucleotide-binding protein subunit gamma [Source:UniProtKB/TrEMBL;Acc:A0A1D8PQX7],90,42.2,90,51,1,1,89,1,90,2.37e-17,68.2,100,
C7_01740C_A-T-p1,B9J08_005095,PIS48403.1,429202,429876,C7_01740C_A,Golgi SNAP receptor complex member 1 [Source:UniProtKB/TrEMBL;Acc:Q5AGY7],224,53.7,227,96,2,1,222,1,223,3.19e-66,202,99.1,
C7_01750W_A-T-p1,B9J08_005096,PIS48404.1,430975,431865,C7_01750W_A,"Mitochondrial outer membrane protein, component of vacuole and mitochondria patches (vCLAMPs), involved in mitophagy, mutants are defective in mitochondrial function and virulence, regulated by Sef1p, Sfu1p, and Hap43p",294,36.7,305,165,13,1,293,1,289,1.02e-45,154,99.0,
C7_01760C_A-T-p1,B9J08_005097,PIS48405.1,432276,432812,C7_01760C_A,Iron-sulfur cluster assembly protein [Source:UniProtKB/TrEMBL;Acc:Q5AGZ0],187,80.9,136,22,1,39,174,34,165,1.29e-74,220,76.4,
C7_01780W_A-T-p1,B9J08_005098,PIS48406.1,435403,438987,C7_01780W_A,Protein phosphatase regulator [Source:UniProtKB/TrEMBL;Acc:A0A1D8PQX8],1364,50.2,1083,440,25,187,1191,302,1363,5.99e-307,894,84.2,
C7_01790C_A-T-p1,B9J08_005099,PIS48407.1,439248,440144,C7_01790C_A,Ribosomal_L18_c domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5AGZ7],298,84.6,298,46,0,1,298,1,298,5.03e-180,496,100,
CR_05450C_A-T-p1,B9J08_005100,PIS48408.1,441281,441904,CR_05450C_A,Mitochondrial 18 kDa protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PT01],215,65.8,193,64,1,14,206,24,214,5.40e-90,261,93.2,
CR_05440W_A-T-p1,B9J08_005101,PIS48409.1,442005,442520,CR_05440W_A,"3-hydroxyanthranilate 3,4-dioxygenase [Source:UniProtKB/Swiss-Prot;Acc:Q59K86]",171,72.6,168,46,0,1,168,2,169,2.92e-98,279,98.2,
CR_05460W_A-T-p1,B9J08_005102,PIS48410.1,443547,444425,CR_05460W_A,"Ortholog(s) have role in positive regulation of cellular response to hypoxia, regulation of protein glycosylation, sterol regulatory element binding protein cleavage",279,45.5,292,146,4,1,292,1,279,8.89e-84,251,100,
CR_05480W_A-T-p1,B9J08_005103,PIS48411.1,446155,447015,CR_05480W_A,Mitochondrial 2-oxodicarboxylate carrier [Source:UniProtKB/TrEMBL;Acc:A0A1D8PT04],286,83.2,286,47,1,1,285,1,286,2.86e-180,496,99.7,
CR_05500C_A-T-p1,B9J08_005104,PIS48412.1,447112,449664,CR_05500C_A,"Protein of unknown function, rat catheter biofilm repressed",878,29.2,603,371,15,175,740,183,766,7.64e-65,231,66.6,
CR_05510W_A-T-p1,B9J08_005105,PIS48413.1,450534,453257,CR_05510W_A,Ste13p [Source:UniProtKB/TrEMBL;Acc:Q59M48],930,43.2,900,471,19,35,907,41,927,8.24e-260,748,96.3,
CR_05520W_A-T-p1,B9J08_005106,PIS48414.1,453489,455726,CR_05520W_A,mRNA-binding ribosome synthesis protein [Source:UniProtKB/TrEMBL;Acc:Q59M49],714,57.2,712,269,5,1,704,1,684,2.65e-250,709,94.5,
CR_05530C_A-T-p1,B9J08_005107,PIS48415.1,455799,457448,CR_05530C_A,Zn(2)-C6 fungal-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59M50],578,58.4,562,142,10,50,549,47,578,3.75e-190,543,91.1,
CR_05540C_A-T-p1,B9J08_005108,PIS48416.1,457749,459524,CR_05540C_A,RING-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PT11],621,44.7,398,191,7,32,418,44,423,5.25e-103,322,65.5,
C1_10680C_A-T-p1,B9J08_005109,PIS48417.1,461469,465020,C1_10680C_A,Tricalbin [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEY6],1228,56.2,1128,468,8,50,1161,75,1192,0.0,1227,93.3,
CR_05550C_A-T-p1,B9J08_005110,PIS48418.1,465134,468604,CR_05550C_A,DNA-directed RNA polymerase subunit beta [Source:UniProtKB/TrEMBL;Acc:Q59M52],1157,85.7,1155,163,1,2,1156,5,1157,0.0,2005,99.9,
CR_05570C_A-T-p1,B9J08_005112,PIS48419.1,470507,473035,CR_05570C_A,Ribonucleoside-diphosphate reductase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PT08],816,59.5,834,291,7,9,842,30,816,0.0,1000,99.0,
CR_05560W_A-T-p1,B9J08_005113,PIS48420.1,473105,474604,CR_05560W_A,RNA polymerase II transcription factor B subunit 2 [Source:UniProtKB/TrEMBL;Acc:Q59M53],494,74.9,498,114,4,3,499,6,493,7.03e-266,730,99.6,
CR_05610C_A-T-p1,B9J08_005114,PIS48421.1,477390,477920,CR_05610C_A,Stress response regulator protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q59M56],282,44.5,128,66,2,45,170,154,278,4.23e-29,106,71.6,
CR_05620C_A-T-p1,B9J08_005115,PIS48422.1,478724,480337,CR_05620C_A,OBG-type G domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59PR1],548,53.6,513,217,6,41,535,37,546,8.79e-191,543,92.2,
