protAlbicans,geneID,protAuris,start,end,ANNOT_GENE_NAME,function,length,Ident,Align,Mismatches,Gaps,qStart,qEnd,sStart,sEnd,EValue,Score,qCover,ANNOT_GENE_ENTREZ_ID
C1_03110W_A-T-p1,B9J08_004958,PIS48273.1,144646,145131,C1_03110W_A,60S ribosomal protein L6 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCX8],176,87.500,160,20,0,6,165,17,176,2.26e-96,274,97,
C1_03790C_A-T-p1,B9J08_004959,PIS48274.1,145334,146614,C1_03790C_A,FK506-binding protein 3 [Source:UniProtKB/Swiss-Prot;Acc:Q59VR3],426,58.636,440,154,6,1,426,1,426,2.01e-130,380,100,
C4_06530C_A-T-p1,B9J08_004960,PIS48275.1,147890,149608,C4_06530C_A,Xut1p [Source:UniProtKB/TrEMBL;Acc:Q5A1D7],591,66.314,567,186,3,5,567,6,571,0.0,790,98,
C2_03050W_A-T-p1,B9J08_004961,PIS48276.1,149694,150749,C2_03050W_A,"Sensitive to high expression protein 9 homolog, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q5A0L7]",524,50.000,314,138,5,40,342,218,523,6.18e-95,290,86,
C2_03040W_A-T-p1,B9J08_004962,PIS48277.1,151066,151965,C2_03040W_A,PLCXc domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5A0L4],295,63.423,298,106,2,1,298,1,295,2.59e-148,416,99,
CR_03370C_A-T-p1,B9J08_004963,PIS48278.1,154420,154794,CR_03370C_A,Kti12p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PSF5],288,32.075,53,29,1,62,107,47,99,0.25,28.5,37,
C2_03020C_A-T-p1,B9J08_004964,PIS48279.1,154817,156706,C2_03020C_A,"Ortholog of S. cerevisiae : TPH3, C. dubliniensis CD36 : Cd36_17790, C. parapsilosis CDC317 : CPAR2_212150, C. auris B8441 : B9J08_004964 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_128815",686,42.190,557,256,19,18,531,137,670,1.51e-108,340,82,
C2_03010C_A-T-p1,B9J08_004965,PIS48280.1,157772,159049,C2_03010C_A,Ribonucleotide-diphosphate reductase subunit [Source:UniProtKB/TrEMBL;Acc:Q5A0L0],413,76.706,425,87,3,1,425,1,413,0.0,688,100,
C2_03000C_A-T-p1,B9J08_004966,PIS48281.1,159388,160371,C2_03000C_A,18S rRNA aminocarboxypropyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PGR1],346,70.886,316,71,5,1,311,1,300,1.42e-163,457,95,
C2_02990C_A-T-p1,B9J08_004967,PIS48282.1,162304,166218,C2_02990C_A,5-oxoprolinase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PGR6],1303,72.818,1306,339,6,7,1304,6,1303,0.0,1980,99,
C2_02840C_A-T-p1,B9J08_004968,PIS48283.1,166594,170220,C2_02840C_A,UPF0507 protein C2_02840C_A [Source:UniProtKB/Swiss-Prot;Acc:Q5A0J0],1189,38.916,1218,685,20,8,1206,10,1187,0.0,858,99,
C2_02830C_A-T-p1,B9J08_004969,PIS48284.1,170425,171489,C2_02830C_A,TPR_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5A0I8],344,62.751,349,112,7,2,344,4,340,2.70e-133,382,97,
C3_05720C_A-T-p1,B9J08_004970,PIS48285.1,171744,174185,C3_05720C_A,Kinesin-like protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PKA4],972,56.250,688,273,3,3,665,20,704,0.0,752,82,
C2_09220W_A-T-p1,B9J08_004971,PIS48286.1,174303,174935,C2_09220W_A,Stress protein DDR48 [Source:UniProtKB/Swiss-Prot;Acc:Q59X49],212,56.962,158,42,9,35,188,75,210,4.38e-16,71.6,84,
C3_05700W_A-T-p1,B9J08_004972,PIS48287.1,175925,177904,C3_05700W_A,Chs4p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PK97],751,56.282,581,193,10,131,659,180,751,0.0,610,80,
C3_05680W_A-T-p1,B9J08_004973,PIS48288.1,179243,179941,C3_05680W_A,UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PKG7],243,63.107,206,71,2,1,201,1,206,1.86e-82,244,87,
C1_03720C_A-T-p1,B9J08_004974,PIS48289.1,180419,182017,C1_03720C_A,"Protein of unknown function, rat catheter biofilm repressed",590,50.364,550,247,10,2,532,48,590,0.0,539,99,
C3_02150C_A-T-p1,B9J08_004975,PIS48290.1,182272,183132,C3_02150C_A,Sterol 24-C-methyltransferase [Source:UniProtKB/Swiss-Prot;Acc:O74198],376,28.205,117,76,3,75,191,120,228,4.35e-05,42.4,41,
CR_04960C_A-T-p1,B9J08_004976,PIS48291.1,183602,184504,CR_04960C_A,Methyltranfer_dom domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PSY8],303,29.412,136,71,4,78,194,39,168,3.60e-04,39.3,39,
C3_05650W_A-T-p1,B9J08_004977,PIS48292.1,184958,186379,C3_05650W_A,Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PKB4],495,71.713,502,103,8,2,473,3,495,0.0,671,99,
C1_03990W_A-T-p1,B9J08_004978,PIS48293.1,187086,187910,C1_03990W_A,AN1-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PD55],308,36.808,307,147,10,11,274,6,308,3.39e-58,186,96,
C1_03800W_A-T-p1,B9J08_004979,PIS48294.1,188703,189626,C1_03800W_A,RNA-binding RNA processing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PD31],310,42.657,286,150,6,2,278,3,283,3.34e-72,223,90,
C1_03810C_A-T-p1,B9J08_004980,PIS48295.1,189669,190553,C1_03810C_A,Elongin-A [Source:UniProtKB/TrEMBL;Acc:A0A1D8PD64],392,38.889,198,102,6,4,182,19,216,8.53e-29,111,61,
C1_03820W_A-T-p1,B9J08_004982,PIS48296.1,192775,193815,C1_03820W_A,CRAL-TRIO domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PD50],369,70.859,326,93,1,19,344,44,367,1.11e-172,482,94,
C1_03830C_A-T-p1,B9J08_004983,PIS48297.1,193926,194762,C1_03830C_A,EXOSC1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PD51],330,38.264,311,153,7,6,277,18,328,5.33e-68,212,98,
C1_03840W_A-T-p1,B9J08_004984,PIS48298.1,195842,196159,C1_03840W_A,"(orf19.1026.1) Ortholog of C. dubliniensis CD36 : Cd36_03580, C. parapsilosis CDC317 : CPAR2_105090, C. auris B8441 : B9J08_004984 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_106351",89,52.000,75,33,2,25,96,10,84,4.36e-24,85.9,69,
C1_03860C_A-T-p1,B9J08_004985,PIS48299.1,196202,199921,C1_03860C_A,Bni4p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PD43],1655,51.020,147,39,3,1126,1239,1509,1655,1.34e-33,139,47,
C1_03870C_A-T-p1,B9J08_004986,PIS48300.1,201657,202673,C1_03870C_A,GLOBIN domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PD58],563,43.262,282,117,6,47,287,172,451,1.56e-62,206,71,
C1_01510W_A-T-p1,B9J08_004987,PIS48301.1,205655,207352,C1_01510W_A,"Protein of unknown function, merged with orf19.3338, rat catheter, flow and Spider model biofilm induced, promoter bound by Bcr1, Efg1, Ndt80, and Rob1, orf19.3338 Bcr1-repressed in RPMI a/a biofilms",717,37.542,301,103,5,337,552,397,697,1.16e-47,175,38,
C7_00730W_A-T-p1,B9J08_004988,PIS48302.1,211653,212216,C7_00730W_A,BZIP domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PQN4],173,38.000,50,24,2,130,172,93,142,0.10,30.4,22,
C1_01490W_A-T-p1,B9J08_004989,PIS48303.1,213571,214155,C1_01490W_A,"Plasma membrane protein of unknown function, colony morphology-related gene regulation by Ssn6, repressed by nitric oxide",200,41.758,182,78,3,40,193,15,196,6.49e-30,107,79,
C1_01480C_A-T-p1,B9J08_004990,PIS48304.1,214947,215696,C1_01480C_A,S5 DRBM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5A900],249,87.200,250,30,2,1,249,1,249,2.57e-134,376,100,
C1_01470W_A-T-p1,B9J08_004991,PIS48305.1,216107,217240,C1_01470W_A,mRNA-binding protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCH2],431,33.025,433,217,13,8,377,9,431,1.19e-58,194,98,
C2_09520C_A-T-p1,B9J08_004992,PIS48306.1,218132,219712,C2_09520C_A,CCT-beta [Source:UniProtKB/TrEMBL;Acc:Q59YC4],526,85.551,526,76,0,1,526,1,526,0.0,877,100,
CR_03170W_A-T-p1,B9J08_004993,PIS48307.1,219783,221516,CR_03170W_A,Aspartyl-tRNA synthetase [Source:UniProtKB/TrEMBL;Acc:Q59UF7],578,81.885,541,93,2,42,577,38,578,0.0,867,93,
CR_08370W_A-T-p1,B9J08_004998,PIS48308.1,226354,227823,CR_08370W_A,Glutathione synthetase [Source:UniProtKB/TrEMBL;Acc:Q5A359],485,61.270,488,182,2,3,489,4,485,0.0,635,99,
CR_08360C_A-T-p1,B9J08_004999,PIS48309.1,229277,229599,CR_08360C_A,Ribosomal protein P2A [Source:UniProtKB/TrEMBL;Acc:A0A1D8PTS0],108,71.296,108,30,1,34,140,1,108,1.34e-26,94.4,76,
CR_08350W_A-T-p1,B9J08_005000,PIS48310.1,229683,230810,CR_08350W_A,Nucleotide exchange factor SIL1 [Source:UniProtKB/Swiss-Prot;Acc:Q5A360],414,39.853,409,204,13,4,375,11,414,4.97e-84,259,99,
C2_04960C_A-T-p1,B9J08_005001,PIS48311.1,231570,232004,C2_04960C_A,"Protein of unknown function, Spider biofilm induced",142,66.901,142,44,2,3,144,4,142,3.03e-66,196,99,
C2_04970W_A-T-p1,B9J08_005002,PIS48312.1,232090,233985,C2_04970W_A,Calponin-homology (CH) domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHA7],610,26.607,669,384,22,2,631,10,610,1.00e-53,192,99,
C2_04980C_A-T-p1,B9J08_005003,PIS48313.1,235685,236680,C2_04980C_A,Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59ZI9],329,81.763,329,60,0,1,329,1,329,0.0,559,99,
C2_04990W_A-T-p1,B9J08_005004,PIS48314.1,237978,238784,C2_04990W_A,Mitochondrial morphogenesis protein SLD7 [Source:UniProtKB/TrEMBL;Acc:Q59ZI8],277,35.336,283,154,13,3,265,4,277,1.83e-35,126,98,
C2_05000C_A-T-p1,B9J08_005005,PIS48315.1,238832,239686,C2_05000C_A,Ribosomal_L18e/L15P domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59ZI7],283,56.767,266,113,1,18,281,18,283,1.90e-108,313,93,
C2_07900W_A-T-p1,B9J08_005006,PIS48316.1,240876,241721,C2_07900W_A,NAD-specific glutamate dehydrogenase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PI00],1056,29.167,48,29,1,119,166,638,680,0.39,30.4,21,
C2_02460W_A-T-p1,B9J08_005007,PIS48317.1,242220,244433,C2_02460W_A,Lanosterol synthase [Source:UniProtKB/Swiss-Prot;Acc:Q04782],728,67.808,730,230,4,4,733,2,726,0.0,1022,99,
C2_02450C_A-T-p1,B9J08_005008,PIS48318.1,245261,248779,C2_02450C_A,U3 small nucleolar RNA-associated protein 22 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PGM4],1175,62.521,1182,426,10,1,1172,1,1175,0.0,1494,100,
C2_05350C_A-T-p1,B9J08_005009,PIS48319.1,248851,249711,C2_05350C_A,DUF1746 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59ZF4],286,42.424,231,117,2,30,244,24,254,9.97e-56,179,75,
C2_05340C_A-T-p1,B9J08_005010,PIS48320.1,250350,251354,C2_05340C_A,DNA-directed RNA polymerases I and III subunit RPAC1 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHD8],336,77.177,333,76,0,2,334,4,336,0.0,542,99,
C2_05290C_A-T-p1,B9J08_005011,PIS48321.1,251425,252063,C2_05290C_A,GOLD domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59ZG1],213,65.728,213,72,1,1,212,1,213,1.94e-101,290,100,
C2_05300C_A-T-p1,B9J08_005012,PIS48322.1,252724,253155,C2_05300C_A,Mitochondrial 37S ribosomal protein MRPS35 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHE0],314,48.214,280,125,4,49,313,35,309,5.55e-85,256,84,
C2_05320W_A-T-p1,B9J08_005013,PIS48323.1,254567,256243,C2_05320W_A,Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHD2],656,50.584,599,208,14,40,554,37,631,0.0,554,92,
C2_05330C_A-T-p1,B9J08_005014,PIS48324.1,256336,257652,C2_05330C_A,"Ortholog of C. dubliniensis CD36 : Cd36_19810, C. parapsilosis CDC317 : CPAR2_206450, C. auris B8441 : B9J08_005014 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_113905",500,26.954,371,192,10,56,407,105,415,9.47e-16,77.0,80,
C2_05230C_A-T-p1,B9J08_005015,PIS48325.1,259150,260098,C2_05230C_A,Ribosome production factor 2 homolog [Source:UniProtKB/TrEMBL;Acc:Q59ZG6],327,76.758,327,68,3,1,319,1,327,0.0,508,99,
C2_05220C_A-T-p1,B9J08_005016,PIS48326.1,260596,264006,C2_05220C_A,Ortholog(s) have structural constituent of nuclear pore activity,1032,34.779,1107,599,32,43,1128,23,1027,0.0,597,96,
C6_02060W_A-T-p1,B9J08_005017,PIS48327.1,264829,265365,C6_02060W_A,PH domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PPT0],798,41.667,36,18,1,96,131,164,196,1.8,26.9,20,
C2_05190W_A-T-p1,B9J08_005018,PIS48328.1,265386,266333,C2_05190W_A,Thymidylate synthase [Source:UniProtKB/Swiss-Prot;Acc:P12461],315,85.714,315,45,0,60,374,1,315,0.0,580,84,
C2_05170W_A-T-p1,B9J08_005019,PIS48329.1,267401,268090,C2_05170W_A,4HBT domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59ZH1],223,61.435,223,86,0,7,229,1,223,7.63e-105,300,97,
C3_00280C_A-T-p1,B9J08_005020,PIS48330.1,269428,272241,C3_00280C_A,ULP_PROTEASE domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PIW0],874,46.786,280,133,5,303,581,361,625,1.43e-75,263,30,
C3_00270C_A-T-p1,B9J08_005021,PIS48331.1,272342,273832,C3_00270C_A,Oxidant-induced cell-cycle arrest protein 5 [Source:UniProtKB/TrEMBL;Acc:Q5A7M4],498,36.161,448,263,9,63,493,57,498,1.84e-77,249,87,
C3_00260C_A-T-p1,B9J08_005022,PIS48332.1,274161,275777,C3_00260C_A,Kynurenine 3-monooxygenase [Source:UniProtKB/Swiss-Prot;Acc:Q5A7M3],456,61.765,442,158,5,65,505,4,435,0.0,551,82,
C3_00250C_A-T-p1,B9J08_005023,PIS48333.1,276042,277334,C3_00250C_A,Mitochondrial import inner membrane translocase subunit TIM44 [Source:UniProtKB/TrEMBL;Acc:Q5A7M2],424,72.917,432,107,4,1,430,1,424,0.0,645,100,
C3_00240C_A-T-p1,B9J08_005024,PIS48334.1,277758,279182,C3_00240C_A,Arf-GAP domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5A7M1],451,64.182,483,132,9,1,474,1,451,0.0,589,100,
C3_00220W_A-T-p1,B9J08_005025,PIS48335.1,281454,283346,C3_00220W_A,MFS domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5A7L9],630,70.270,629,180,6,3,628,6,630,0.0,886,99,
C3_00210C_A-T-p1,B9J08_005026,PIS48336.1,284066,284704,C3_00210C_A,"Predicted integral membrane protein, Spider biofilm induced",210,48.585,212,102,3,2,210,3,210,2.37e-60,186,99,
C3_00200C_A-T-p1,B9J08_005027,PIS48337.1,285262,286428,C3_00200C_A,PKS_ER domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PIW1],364,69.041,365,111,2,25,388,1,364,0.0,527,94,
C3_00180C_A-T-p1,B9J08_005028,PIS48338.1,287201,289246,C3_00180C_A,Allantoinase [Source:UniProtKB/TrEMBL;Acc:Q5A7L5],586,59.322,413,128,7,274,675,201,584,3.45e-166,487,89,
C2_05020W_A-T-p1,B9J08_005029,PIS48339.1,289373,289858,C2_05020W_A,Ortholog(s) have role in mitochondrion organization,149,50.345,145,70,2,7,150,4,147,1.82e-49,154,89,
C2_05030C_A-T-p1,B9J08_005030,PIS48340.1,290051,290673,C2_05030C_A,Rho family GTPase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PH96],210,86.636,217,22,2,1,217,1,210,4.32e-141,390,100,
CR_10240W_A-T-p1,B9J08_005031,PIS48341.1,291608,293497,CR_10240W_A,Utp12 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PU59],636,43.095,601,325,11,1,593,1,592,6.05e-174,507,94,
C2_03070C_A-T-p1,B9J08_005032,PIS48342.1,293623,295197,C2_03070C_A,GPI mannosyltransferase 4 [Source:UniProtKB/Swiss-Prot;Acc:Q5A0L9],498,46.667,525,244,12,5,524,5,498,6.60e-163,470,99,
C2_03060W_A-T-p1,B9J08_005033,PIS48343.1,295229,296473,C2_03060W_A,AAA domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5A0L8],411,94.207,397,22,1,19,414,15,411,0.0,717,96,
C4_05590W_A-T-p1,B9J08_005034,PIS48344.1,297931,305910,C4_05590W_A,"Ortholog of S. cerevisiae : YPR117W, C. glabrata CBS138 : CAGL0D04510g, C. dubliniensis CD36 : Cd36_45200, C. parapsilosis CDC317 : CPAR2_500480 and C. auris B8441 : B9J08_005034",2735,34.402,2744,1630,50,15,2646,17,2702,0.0,1523,99,
C4_05600W_A-T-p1,B9J08_005035,PIS48345.1,306499,309288,C4_05600W_A,Oxidant-induced cell-cycle arrest protein 5 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PMC9],942,64.316,950,307,9,1,927,1,941,0.0,1250,99,
C4_05610C_A-T-p1,B9J08_005036,PIS48346.1,309378,311891,C4_05610C_A,"Putative eisosome component role in proper eisosome assembly, upregulated in cyr1 null mutant",1043,32.839,472,199,19,1,374,1,452,6.80e-37,147,82,
C4_05620C_A-T-p1,B9J08_005037,PIS48347.1,313162,313551,C4_05620C_A,"Ortholog of C. dubliniensis CD36 : Cd36_45230, C. parapsilosis CDC317 : CPAR2_500450, C. auris B8441 : B9J08_005037 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_103249",153,41.912,136,52,2,7,115,3,138,2.54e-32,109,84,
C4_05630W_A-T-p1,B9J08_005038,PIS48348.1,313883,314809,C4_05630W_A,RPOLD domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5A462],318,73.186,317,76,3,1,308,1,317,1.32e-177,491,100,
C4_05640C_A-T-p1,B9J08_005039,PIS48349.1,314890,315714,C4_05640C_A,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PMD0],279,67.883,274,85,2,1,272,1,273,1.26e-137,387,99,
C4_05650W_A-T-p1,B9J08_005040,PIS48350.1,315806,316759,C4_05650W_A,"Ortholog(s) have role in maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) and nucleolus localization",328,56.231,329,128,6,1,317,1,325,1.29e-116,337,100,
C1_05920W_A-T-p1,B9J08_005041,PIS48351.1,317205,317582,C1_05920W_A,"Protein of unknown function, induced during chlamydospore formation in both C. albicans and C. dubliniensis, Spider biofilm induced",691,45.946,37,18,1,68,102,551,587,0.52,27.7,28,
C4_05660C_A-T-p1,B9J08_005042,PIS48352.1,317961,320192,C4_05660C_A,Condensin complex subunit 2 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PMC8],744,44.302,781,355,25,1,740,2,743,5.86e-179,528,99,
C2_03750W_A-T-p1,B9J08_005043,PIS48353.1,320341,321447,C2_03750W_A,PKS_ER domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5AHE9],362,39.142,373,195,14,3,364,8,359,7.17e-70,221,98,
C4_05670W_A-T-p1,B9J08_005044,PIS48354.1,322180,324072,C4_05670W_A,AAA domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PME0],687,79.426,627,120,3,2,625,65,685,0.0,1037,99,
C5_00790C_A-T-p1,B9J08_005045,PIS48355.1,324272,326299,C5_00790C_A,Nrd1 complex RNA-binding subunit [Source:UniProtKB/TrEMBL;Acc:A0A1D8PN05],698,50.817,673,239,13,1,625,3,631,0.0,598,93,
C5_00820W_A-T-p1,B9J08_005046,PIS48356.1,327004,327771,C5_00820W_A,MRP-L46 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59X93],283,53.516,256,102,5,17,255,28,283,3.38e-95,279,94,
C5_00830C_A-T-p1,B9J08_005047,PIS48357.1,327845,329095,C5_00830C_A,Erv46p [Source:UniProtKB/TrEMBL;Acc:Q59X92],414,59.382,421,157,4,1,415,1,413,1.66e-175,494,99,
C5_00840W_A-T-p1,B9J08_005048,PIS48358.1,329907,330863,C5_00840W_A,WD_REPEATS_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59X91],397,31.190,311,199,6,18,317,83,389,3.96e-47,161,94,
CR_02870W_A-T-p1,B9J08_005049,PIS48359.1,331022,334246,CR_02870W_A,AP-1 complex subunit gamma [Source:UniProtKB/TrEMBL;Acc:A0A1D8PSB0],828,23.096,394,259,9,73,441,51,425,1.21e-20,95.9,34,
C3_02580C_A-T-p1,B9J08_005050,PIS48360.1,334396,334971,C3_02580C_A,Biogenesis of lysosome-related organelles complex 1 subunit KXD1 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PJG8],244,37.059,170,93,5,32,187,62,231,4.57e-33,116,82,
C3_02570W_A-T-p1,B9J08_005051,PIS48361.1,334973,337144,C3_02570W_A,Jacalin-type lectin domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PJI0],743,56.551,748,289,11,1,720,1,740,0.0,848,99,
C1_13830C_A-T-p1,B9J08_005052,PIS48362.1,337498,340170,C1_13830C_A,Pdx1p [Source:UniProtKB/TrEMBL;Acc:Q5AKV6],417,27.049,122,71,3,492,607,125,234,0.14,33.5,13,
C3_02700W_A-T-p1,B9J08_005053,PIS48363.1,340642,344205,C3_02700W_A,Structural maintenance of chromosomes protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PJK7],1237,47.002,1234,600,7,1,1185,1,1229,0.0,1068,99,
C3_02680C_A-T-p1,B9J08_005054,PIS48364.1,344388,346121,C3_02680C_A,Delta 8-(E)-sphingolipid desaturase [Source:UniProtKB/Swiss-Prot;Acc:Q5AEK8],584,65.451,576,182,8,2,564,6,577,0.0,749,98,
C3_02670W_A-T-p1,B9J08_005055,PIS48365.1,346170,346862,C3_02670W_A,C3H1-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5AEK9],251,37.600,250,100,8,31,228,4,249,1.41e-46,153,86,
C1_02420C_A-T-p1,B9J08_005056,PIS48366.1,348404,348634,C1_02420C_A,"1,3-beta-D-glucan-UDP glucosyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCT0]",1897,38.333,60,24,3,3,49,11,70,0.005,32.0,61,
C3_02780W_A-T-p1,B9J08_005057,PIS48367.1,348772,350148,C3_02780W_A,"Seryl-tRNA synthetase, charges the tRNA that recognizes the CUG codon, which typically specifies Leu, but specifies Ser in C. albicans, complements S. cerevisiae ses1 mutant viability, soluble protein in hyphae, macrophage-regulated",458,83.370,451,75,0,7,457,3,453,0.0,799,98,
C3_02770C_A-T-p1,B9J08_005058,PIS48368.1,350891,352210,C3_02770C_A,"Ortholog(s) have role in DNA repair, transcription-coupled nucleotide-excision repair and Ddb1-Ckn1 complex localization",447,51.699,412,162,6,1,390,1,397,1.85e-153,441,89,
C3_02760C_A-T-p1,B9J08_005059,PIS48369.1,352631,357820,C3_02760C_A,Cytokin_check_N domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PJL3],1213,37.209,215,101,8,2,211,3,188,3.89e-22,102,12,
C3_02750W_A-T-p1,B9J08_005060,PIS48370.1,357872,359191,C3_02750W_A,"Protein with a ribonuclease III domain, flow model biofilm induced, Spider biofilm induced",500,31.900,442,229,13,48,436,66,488,1.04e-58,198,89,
C4_03380C_A-T-p1,B9J08_005061,PIS48371.1,359634,360719,C4_03380C_A,DAO domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PLT7],385,50.943,371,153,10,9,352,7,375,4.87e-118,345,95,
C7_02920W_A-T-p1,B9J08_005062,PIS48372.1,360859,362571,C7_02920W_A,Amidase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PR62],573,60.946,571,220,1,2,569,3,573,0.0,717,99,
C4_05060W_A-T-p1,B9J08_005063,PIS48373.1,364593,364955,C4_05060W_A,RNase III domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PM79],673,34.286,35,23,0,70,104,23,57,0.99,26.9,29,
C5_01360W_A-T-p1,B9J08_005064,PIS48374.1,368259,370502,C5_01360W_A,FAD-binding FR-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PN54],710,34.874,714,415,13,44,747,37,710,3.07e-152,458,94,
C2_08420W_A-T-p1,B9J08_005065,PIS48375.1,371194,372168,C2_08420W_A,DNA-3-methyladenine glycosylase II [Source:UniProtKB/TrEMBL;Acc:A0A1D8PI96],354,49.828,291,135,2,42,321,60,350,6.13e-104,306,86,
C2_08450W_A-T-p1,B9J08_005066,PIS48376.1,374703,378569,C2_08450W_A,"Ortholog of C. dubliniensis CD36 : Cd36_22580, C. parapsilosis CDC317 : CPAR2_406960, C. auris B8441 : B9J08_005066 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_113677",1563,35.294,170,82,3,1147,1288,1394,1563,2.81e-23,105,40,
C2_08460C_A-T-p1,B9J08_005067,PIS48377.1,378632,379081,C2_08460C_A,Hydroxyisourate hydrolase [Source:UniProtKB/TrEMBL;Acc:Q59Y16],162,56.548,168,48,7,1,149,1,162,3.14e-55,169,100,
C2_08470C_A-T-p1,B9J08_005068,PIS48378.1,379215,380135,C2_08470C_A,Stn1p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PI83],587,30.000,260,141,9,6,227,15,271,5.44e-24,99.8,73,
C2_08480W_A-T-p1,B9J08_005069,PIS48379.1,380639,381910,C2_08480W_A,Ribosomal RNA-processing protein 8 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PI52],428,56.522,437,167,9,1,423,1,428,8.34e-159,452,100,
C2_08490W_A-T-p1,B9J08_005070,PIS48380.1,382479,384338,C2_08490W_A,Protein DSE1 [Source:UniProtKB/Swiss-Prot;Acc:Q59Y20],724,42.734,578,258,15,2,514,3,572,1.11e-144,434,83,
C2_08500W_A-T-p1,B9J08_005071,PIS48381.1,385524,387866,C2_08500W_A,E3 ubiquitin-protein ligase [Source:UniProtKB/TrEMBL;Acc:Q59Y21],832,81.319,819,113,3,2,780,14,832,0.0,1343,99,
C2_08260W_A-T-p1,B9J08_005072,PIS48382.1,388462,388743,C2_08260W_A,"Protein of unknown function, Hap43-repressed gene, by Rgt1, repressed in Spider biofilms by Bcr1, Tec1, Brg1, Rob1 and induced by Efg1, Ndt80, Spider biofilm induced",103,42.157,102,50,2,1,93,1,102,8.74e-20,74.7,100,
